ano,experiencia,contrato,cargo,salario,moeda,salario_em_usd,residencia,tipo_trabalho,localizacao_empresa,tamanho_empresa,residencia_iso3
2025,Senior,Integral,Data Scientist,123500,USD,123500,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,222300,USD,222300,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,119700,USD,119700,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,227000,USD,227000,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,211536,USD,211536,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,321000,USD,321000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,214000,USD,214000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,285000,USD,285000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,190000,USD,190000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,276400,USD,276400,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,145600,USD,145600,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,176000,USD,176000,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,77600,USD,77600,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,230000,USD,230000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,170000,USD,170000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,172635,USD,172635,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,123224,USD,123224,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,355000,USD,355000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,211536,USD,211536,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,240000,USD,240000,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,180128,USD,180128,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,235400,USD,235400,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,212820,USD,212820,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,151800,USD,151800,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,133000,USD,133000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,92160,GBP,116658,GB,Presencial,GB,Média,GBR
2025,Senior,Integral,Data Scientist,73760,GBP,93367,GB,Presencial,GB,Média,GBR
2025,Senior,Integral,Data Scientist,195700,USD,195700,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,104800,USD,104800,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,235000,USD,235000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,200000,USD,200000,US,Remoto,US,Média,USA
2025,Pleno,Integral,Data Scientist,155250,USD,155250,US,Remoto,US,Média,USA
2025,Pleno,Integral,Data Scientist,114750,USD,114750,US,Remoto,US,Média,USA
2025,Pleno,Integral,Data Scientist,245985,USD,245985,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,164530,USD,164530,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,166080,USD,166080,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,110720,USD,110720,US,Presencial,US,Média,USA
2025,Junior,Integral,Data Scientist,130000,USD,130000,US,Presencial,US,Média,USA
2025,Junior,Integral,Data Scientist,100000,USD,100000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,375666,USD,375666,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,214666,USD,214666,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,225000,USD,225000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,99000,USD,99000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,180000,USD,180000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,90000,USD,90000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,286000,USD,286000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,143000,USD,143000,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,225000,USD,225000,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,99000,USD,99000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,276100,USD,276100,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,167300,USD,167300,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,234000,USD,234000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,146000,USD,146000,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,155000,USD,155000,US,Remoto,US,Média,USA
2025,Pleno,Integral,Data Scientist,97000,USD,97000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,200000,USD,200000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Pleno,Integral,Data Scientist,199452,USD,199452,US,Remoto,US,Média,USA
2025,Pleno,Integral,Data Scientist,86110,USD,86110,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,200000,USD,200000,CA,Remoto,CA,Média,CAN
2025,Senior,Integral,Data Scientist,170000,USD,170000,CA,Remoto,CA,Média,CAN
2025,Senior,Integral,Data Scientist,196900,USD,196900,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,185206,USD,185206,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,196900,USD,196900,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,180148,USD,180148,US,Presencial,US,Média,USA
2025,Executivo,Integral,Data Scientist,26000,EUR,27368,ES,Presencial,ES,Média,ESP
2025,Executivo,Integral,Data Scientist,26000,EUR,27368,ES,Presencial,ES,Média,ESP
2025,Pleno,Integral,Data Scientist,220700,USD,220700,US,Remoto,US,Média,USA
2025,Pleno,Integral,Data Scientist,175800,USD,175800,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,190000,USD,190000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,86000,USD,86000,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,164450,USD,164450,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,113900,USD,113900,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,211000,USD,211000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,168000,USD,168000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,282200,USD,282200,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,188200,USD,188200,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,250800,USD,250800,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,156750,USD,156750,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,273930,USD,273930,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,143320,USD,143320,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,244227,USD,244227,US,Remoto,US,Média,USA
2025,Pleno,Integral,Data Scientist,143663,USD,143663,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,201840,USD,201840,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,118730,USD,118730,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,153925,USD,153925,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,85150,USD,85150,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,161200,USD,161200,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,55000,USD,55000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,215400,USD,215400,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,156600,USD,156600,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,276800,USD,276800,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,173300,USD,173300,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,160000,USD,160000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,120000,USD,120000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,180000,USD,180000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,126000,USD,126000,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,125000,USD,125000,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,90000,USD,90000,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,98400,USD,98400,CA,Presencial,CA,Média,CAN
2025,Pleno,Integral,Data Scientist,65600,USD,65600,CA,Presencial,CA,Média,CAN
2025,Junior,Integral,Data Scientist,141000,USD,141000,US,Presencial,US,Média,USA
2025,Junior,Integral,Data Scientist,61900,USD,61900,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,170400,USD,170400,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,90958,USD,90958,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,57600,EUR,60631,LT,Presencial,LT,Média,LTU
2025,Pleno,Integral,Data Scientist,46800,EUR,49263,LT,Presencial,LT,Média,LTU
2025,Senior,Integral,Data Scientist,280000,USD,280000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,203200,USD,203200,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,218000,USD,218000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,103000,USD,103000,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,105800,USD,105800,US,Remoto,US,Média,USA
2025,Pleno,Integral,Data Scientist,84640,USD,84640,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,124940,USD,124940,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,96110,USD,96110,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,182000,USD,182000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,140000,USD,140000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,227950,USD,227950,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,126100,USD,126100,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,172500,USD,172500,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,127500,USD,127500,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,171000,USD,171000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,95000,USD,95000,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,120000,USD,120000,US,Remoto,US,Média,USA
2025,Pleno,Integral,Data Scientist,100000,USD,100000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,125000,USD,125000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,105000,USD,105000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,268333,USD,268333,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,223661,USD,223661,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,210000,USD,210000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,179600,USD,179600,US,Remoto,US,Média,USA
2025,Pleno,Integral,Data Scientist,167000,USD,167000,US,Remoto,US,Média,USA
2025,Pleno,Integral,Data Scientist,150000,USD,150000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,230000,USD,230000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,170000,USD,170000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,222850,USD,222850,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,117800,USD,117800,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,235400,USD,235400,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,223856,USD,223856,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,235400,USD,235400,US,Remoto,US,Média,USA
2025,Pleno,Integral,Data Scientist,221024,USD,221024,US,Remoto,US,Média,USA
2025,Pleno,Integral,Data Scientist,158200,USD,158200,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,69000,USD,69000,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,158200,USD,158200,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,69000,USD,69000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,156000,USD,156000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,74090,USD,74090,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,197400,USD,197400,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,144200,USD,144200,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,113000,USD,113000,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,90000,USD,90000,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,170000,USD,170000,US,Remoto,US,Média,USA
2025,Pleno,Integral,Data Scientist,120000,USD,120000,US,Remoto,US,Média,USA
2025,Junior,Integral,Data Scientist,119684,USD,119684,US,Presencial,US,Média,USA
2025,Junior,Integral,Data Scientist,74803,USD,74803,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,190600,USD,190600,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,125200,USD,125200,US,Remoto,US,Média,USA
2025,Pleno,Integral,Data Scientist,200500,USD,200500,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,129400,USD,129400,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,200000,USD,200000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,155000,USD,155000,US,Remoto,US,Média,USA
2025,Pleno,Integral,Data Scientist,180000,USD,180000,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,115000,USD,115000,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,202000,USD,202000,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,141000,USD,141000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,173296,USD,173296,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,103978,USD,103978,US,Presencial,US,Média,USA
2025,Junior,Integral,Data Scientist,214510,USD,214510,US,Presencial,US,Média,USA
2025,Junior,Integral,Data Scientist,130000,USD,130000,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,165600,USD,165600,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,120900,USD,120900,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,258000,USD,258000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,119800,USD,119800,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,221900,USD,221900,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,133100,USD,133100,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,154525,USD,154525,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,113800,USD,113800,US,Remoto,US,Média,USA
2025,Junior,Integral,Data Scientist,72000,EUR,75789,NL,Presencial,NL,Média,NLD
2025,Junior,Integral,Data Scientist,36000,EUR,37894,NL,Presencial,NL,Média,NLD
2025,Executivo,Integral,Data Scientist,182200,USD,182200,US,Presencial,US,Média,USA
2025,Executivo,Integral,Data Scientist,151100,USD,151100,US,Presencial,US,Média,USA
2025,Executivo,Integral,Data Scientist,155880,USD,155880,US,Presencial,US,Média,USA
2025,Executivo,Integral,Data Scientist,103920,USD,103920,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,164450,USD,164450,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,121550,USD,121550,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,149200,USD,149200,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,72700,USD,72700,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,244685,USD,244685,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,148940,USD,148940,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,181800,USD,181800,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,86600,USD,86600,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,179300,USD,179300,US,Remoto,US,Média,USA
2025,Pleno,Integral,Data Scientist,152405,USD,152405,US,Remoto,US,Média,USA
2025,Pleno,Integral,Data Scientist,440000,USD,440000,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,180000,USD,180000,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,240000,USD,240000,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,190000,USD,190000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,200000,USD,200000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,150000,USD,150000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,359400,USD,359400,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,239600,USD,239600,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,145400,USD,145400,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,112210,USD,112210,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,237100,USD,237100,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,116000,USD,116000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,237100,USD,237100,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,116000,USD,116000,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,202500,USD,202500,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,106500,USD,106500,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,164000,USD,164000,AU,Presencial,AU,Média,AUS
2025,Senior,Integral,Data Scientist,103000,USD,103000,AU,Presencial,AU,Média,AUS
2025,Senior,Integral,Data Scientist,238900,USD,238900,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,167500,USD,167500,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,216000,USD,216000,US,Presencial,US,Média,USA
2025,Pleno,Integral,Data Scientist,135000,USD,135000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,258000,USD,258000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,119800,USD,119800,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,258000,USD,258000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,119800,USD,119800,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,68000,EUR,71578,AT,Presencial,AT,Média,AUT
2025,Senior,Integral,Data Scientist,68000,EUR,71578,AT,Presencial,AT,Média,AUT
2025,Pleno,Integral,Data Scientist,199452,USD,199452,US,Remoto,US,Média,USA
2025,Pleno,Integral,Data Scientist,86110,USD,86110,US,Remoto,US,Média,USA
2025,Senior,Integral,Data Scientist,197800,USD,197800,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,115000,USD,115000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,206000,USD,206000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,137400,USD,137400,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,171000,USD,171000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,95000,USD,95000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,140000,USD,140000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,120000,USD,120000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,220000,USD,220000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,172000,USD,172000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,208000,USD,208000,US,Presencial,US,Média,USA
2025,Senior,Integral,Data Scientist,177000,USD,177000,US,Presencial,US,Média,USA
